timestamp,steering_angle_rad,longitudinal_offset,lateral_offset,lane_id
2025-06-08T18:14:39.902774,0.000,-0.130,-0.074,1
2025-06-08T18:14:39.940398,0.000,-0.130,-0.074,1
2025-06-08T18:14:39.963896,0.000,0.209,-0.076,1
2025-06-08T18:14:39.984997,0.000,0.209,-0.076,1
2025-06-08T18:14:40.008263,0.000,0.209,-0.076,1
2025-06-08T18:14:40.042329,0.000,-0.461,-0.080,1
2025-06-08T18:14:40.066022,0.000,-0.461,-0.080,1
2025-06-08T18:14:40.088785,0.000,-0.461,-0.080,1
2025-06-08T18:14:40.127200,0.000,-0.126,-0.083,1
2025-06-08T18:14:40.151887,0.000,-0.126,-0.083,1
2025-06-08T18:14:40.172596,0.000,-0.126,-0.083,1
2025-06-08T18:14:40.196091,0.000,-0.126,-0.083,1
2025-06-08T18:14:40.224983,0.000,0.197,-0.085,1
2025-06-08T18:14:40.247387,0.000,0.197,-0.085,1
2025-06-08T18:14:40.266475,0.000,0.197,-0.085,1
2025-06-08T18:14:40.295239,0.000,0.197,-0.085,1
2025-06-08T18:14:40.317961,0.000,-0.468,-0.088,1
2025-06-08T18:14:40.343461,0.000,-0.468,-0.088,1
2025-06-08T18:14:40.370319,0.000,-0.468,-0.088,1
2025-06-08T18:14:40.400736,0.000,-0.132,-0.091,1
2025-06-08T18:14:40.421788,0.000,-0.132,-0.091,1
2025-06-08T18:14:40.446067,0.000,-0.132,-0.091,1
2025-06-08T18:14:40.483811,0.000,0.209,-0.094,1
2025-06-08T18:14:40.506142,0.000,0.209,-0.094,1
2025-06-08T18:14:40.525847,0.000,0.209,-0.094,1
2025-06-08T18:14:40.546512,0.000,0.209,-0.094,1
2025-06-08T18:14:40.577695,0.000,-0.433,-0.097,1
2025-06-08T18:14:40.597749,0.000,-0.433,-0.097,1
2025-06-08T18:14:40.620692,0.000,-0.433,-0.097,1
2025-06-08T18:14:40.644918,0.000,-0.433,-0.097,1
2025-06-08T18:14:40.680221,0.000,-0.105,-0.100,1
2025-06-08T18:14:40.700842,0.000,-0.105,-0.100,1
2025-06-08T18:14:40.722145,0.000,-0.105,-0.100,1
2025-06-08T18:14:40.756305,0.000,0.242,-0.103,1
2025-06-08T18:14:40.780011,0.000,0.242,-0.103,1
2025-06-08T18:14:40.798579,0.000,0.242,-0.103,1
2025-06-08T18:14:40.834237,0.000,0.242,-0.103,1
2025-06-08T18:14:40.856863,0.000,-0.430,-0.106,1
2025-06-08T18:14:40.878409,0.000,-0.430,-0.106,1
2025-06-08T18:14:40.900468,0.000,-0.430,-0.106,1
2025-06-08T18:14:40.930725,0.000,-0.106,-0.109,1
2025-06-08T18:14:40.950846,0.000,-0.106,-0.109,1
2025-06-08T18:14:40.971125,0.000,-0.106,-0.109,1
2025-06-08T18:14:40.995163,0.000,-0.106,-0.109,1
2025-06-08T18:14:41.025324,0.000,0.231,-0.112,1
2025-06-08T18:14:41.045005,0.000,0.231,-0.112,1
2025-06-08T18:14:41.065163,0.000,0.231,-0.112,1
2025-06-08T18:14:41.086760,0.000,0.231,-0.112,1
2025-06-08T18:14:41.125031,0.000,-0.448,-0.115,1
2025-06-08T18:14:41.174880,0.000,-0.448,-0.115,1
2025-06-08T18:14:41.226076,0.000,-0.084,-0.118,1
2025-06-08T18:14:41.253818,0.000,-0.084,-0.118,1
2025-06-08T18:14:41.295413,0.000,0.255,-0.121,1
2025-06-08T18:14:41.318876,0.000,0.255,-0.121,1
2025-06-08T18:14:41.338691,0.000,0.255,-0.121,1
2025-06-08T18:14:41.358261,0.000,0.255,-0.121,1
2025-06-08T18:14:41.385809,0.000,-0.414,-0.124,1
2025-06-08T18:14:41.408838,0.000,-0.414,-0.124,1
2025-06-08T18:14:41.429982,0.000,-0.414,-0.124,1
2025-06-08T18:14:41.462024,0.000,-0.414,-0.124,1
2025-06-08T18:14:41.483803,0.000,-0.076,-0.127,1
2025-06-08T18:14:41.505211,0.000,-0.076,-0.127,1
2025-06-08T18:14:41.529972,0.000,-0.076,-0.127,1
2025-06-08T18:14:41.569190,0.000,0.261,-0.130,1
2025-06-08T18:14:41.592916,0.000,0.261,-0.130,1
2025-06-08T18:14:41.616084,0.000,0.261,-0.130,1
2025-06-08T18:14:41.648455,0.000,-0.403,-0.133,1
2025-06-08T18:14:41.671474,0.000,-0.403,-0.133,1
2025-06-08T18:14:41.693778,0.000,-0.403,-0.133,1
2025-06-08T18:14:41.718829,0.000,-0.403,-0.133,1
2025-06-08T18:14:41.747496,0.000,-0.072,-0.136,1
2025-06-08T18:14:41.765789,0.000,-0.072,-0.136,1
2025-06-08T18:14:41.786928,0.000,-0.072,-0.136,1
2025-06-08T18:14:41.819064,0.000,-0.072,-0.136,1
2025-06-08T18:14:41.841943,0.000,0.262,-0.139,1
2025-06-08T18:14:41.862410,0.000,0.262,-0.139,1
2025-06-08T18:14:41.883415,0.000,0.262,-0.139,1
2025-06-08T18:14:41.923268,0.000,-0.393,-0.142,1
2025-06-08T18:14:41.946405,0.000,-0.393,-0.142,1
2025-06-08T18:14:41.970257,0.000,-0.393,-0.142,1
2025-06-08T18:14:42.008596,0.000,-0.057,-0.144,1
2025-06-08T18:14:42.028621,0.000,-0.057,-0.144,1
2025-06-08T18:14:42.049912,0.000,-0.057,-0.144,1
2025-06-08T18:14:42.073171,0.000,-0.057,-0.144,1
2025-06-08T18:14:42.104240,0.000,0.266,-0.147,1
2025-06-08T18:14:42.123513,0.000,0.266,-0.147,1
2025-06-08T18:14:42.142199,0.000,0.266,-0.147,1
2025-06-08T18:14:42.163254,0.000,0.266,-0.147,1
2025-06-08T18:14:42.196925,0.000,-0.392,-0.150,1
2025-06-08T18:14:42.216241,0.000,-0.392,-0.150,1
2025-06-08T18:14:42.235943,0.000,-0.392,-0.150,1
2025-06-08T18:14:42.256343,0.000,-0.392,-0.150,1
2025-06-08T18:14:42.283385,0.000,-0.057,-0.153,1
2025-06-08T18:14:42.306342,0.000,-0.057,-0.153,1
2025-06-08T18:14:42.329924,0.000,-0.057,-0.153,1
2025-06-08T18:14:42.368803,0.000,0.296,-0.156,1
2025-06-08T18:14:42.392138,0.000,0.296,-0.156,1
2025-06-08T18:14:42.412769,0.000,0.296,-0.156,1
2025-06-08T18:14:42.436904,0.000,0.296,-0.156,1
2025-06-08T18:14:42.468551,0.000,-0.368,-0.159,1
2025-06-08T18:14:42.494146,0.000,-0.368,-0.159,1
2025-06-08T18:14:42.520407,0.000,-0.368,-0.159,1
2025-06-08T18:14:42.551881,0.000,-0.040,-0.162,1
2025-06-08T18:14:42.569960,0.000,-0.040,-0.162,1
2025-06-08T18:14:42.594731,0.000,-0.040,-0.162,1
2025-06-08T18:14:42.637033,0.000,0.304,-0.165,1
2025-06-08T18:14:42.661826,0.000,0.304,-0.165,1
2025-06-08T18:14:42.687762,0.000,0.304,-0.165,1
2025-06-08T18:14:42.722664,0.000,0.304,-0.165,1
2025-06-08T18:14:42.747543,0.000,-0.353,-0.168,1
2025-06-08T18:14:42.773323,0.000,-0.353,-0.168,1
2025-06-08T18:14:42.807970,0.000,-0.036,-0.171,1
2025-06-08T18:14:42.827807,0.000,-0.036,-0.171,1
2025-06-08T18:14:42.850143,0.000,-0.036,-0.171,1
2025-06-08T18:14:42.876755,0.000,-0.036,-0.171,1
2025-06-08T18:14:42.910064,0.000,0.306,-0.174,1
2025-06-08T18:14:42.932412,0.000,0.306,-0.174,1
2025-06-08T18:14:42.954338,0.000,0.306,-0.174,1
2025-06-08T18:14:42.989114,0.000,-0.361,-0.177,1
2025-06-08T18:14:43.010446,0.000,-0.361,-0.177,1
2025-06-08T18:14:43.027518,0.000,-0.361,-0.177,1
2025-06-08T18:14:43.045878,0.000,-0.361,-0.177,1
2025-06-08T18:14:43.078116,0.000,-0.028,-0.180,1
2025-06-08T18:14:43.100110,0.021,-0.028,-0.180,1
2025-06-08T18:14:43.119984,0.034,-0.028,-0.180,1
2025-06-08T18:14:43.145843,0.031,-0.028,-0.180,1
2025-06-08T18:14:43.175378,0.027,0.290,-0.180,1
2025-06-08T18:14:43.195560,0.024,0.290,-0.180,1
2025-06-08T18:14:43.231717,0.022,0.290,-0.180,1
2025-06-08T18:14:43.293716,0.020,-0.365,-0.178,1
2025-06-08T18:14:43.322752,0.018,-0.365,-0.178,1
2025-06-08T18:14:43.358896,0.016,-0.011,-0.177,1
2025-06-08T18:14:43.379991,0.015,-0.011,-0.177,1
2025-06-08T18:14:43.401899,0.013,-0.011,-0.177,1
2025-06-08T18:14:43.434527,0.012,0.304,-0.175,1
2025-06-08T18:14:43.455471,0.011,0.304,-0.175,1
2025-06-08T18:14:43.477518,0.010,0.304,-0.175,1
2025-06-08T18:14:43.512252,0.009,0.304,-0.175,1
2025-06-08T18:14:43.537600,0.007,-0.369,-0.174,1
2025-06-08T18:14:43.560835,0.007,-0.369,-0.174,1
2025-06-08T18:14:43.585985,0.006,-0.369,-0.174,1
2025-06-08T18:14:43.616384,0.006,-0.042,-0.173,1
2025-06-08T18:14:43.636919,0.005,-0.042,-0.173,1
2025-06-08T18:14:43.656580,0.005,-0.042,-0.173,1
2025-06-08T18:14:43.684813,0.004,-0.042,-0.173,1
2025-06-08T18:14:43.704075,0.004,0.285,-0.172,1
2025-06-08T18:14:43.723236,0.004,0.285,-0.172,1
2025-06-08T18:14:43.742276,0.002,0.285,-0.172,1
2025-06-08T18:14:43.776147,0.002,-0.397,-0.171,1
2025-06-08T18:14:43.798383,0.002,-0.397,-0.171,1
2025-06-08T18:14:43.820620,0.002,-0.397,-0.171,1
2025-06-08T18:14:43.847124,0.002,-0.397,-0.171,1
2025-06-08T18:14:43.878805,0.001,-0.070,-0.170,1
2025-06-08T18:14:43.901068,0.001,-0.070,-0.170,1
2025-06-08T18:14:43.923066,0.001,-0.070,-0.170,1
2025-06-08T18:14:43.959315,0.001,0.268,-0.169,1
2025-06-08T18:14:43.983157,0.001,0.268,-0.169,1
2025-06-08T18:14:44.004105,0.001,0.268,-0.169,1
2025-06-08T18:14:44.038588,0.001,0.268,-0.169,1
2025-06-08T18:14:44.058346,0.001,-0.395,-0.168,1
2025-06-08T18:14:44.077945,0.001,-0.395,-0.168,1
2025-06-08T18:14:44.100707,0.001,-0.395,-0.168,1
2025-06-08T18:14:44.136038,0.001,-0.075,-0.167,1
2025-06-08T18:14:44.157850,0.000,-0.075,-0.167,1
2025-06-08T18:14:44.177023,0.000,-0.075,-0.167,1
2025-06-08T18:14:44.204709,0.000,-0.075,-0.167,1
2025-06-08T18:14:44.230583,0.000,0.253,-0.166,1
2025-06-08T18:14:44.253325,0.000,0.253,-0.166,1
2025-06-08T18:14:44.275989,0.000,0.253,-0.166,1
2025-06-08T18:14:44.310132,0.000,-0.421,-0.166,1
2025-06-08T18:14:44.332782,0.000,-0.421,-0.166,1
2025-06-08T18:14:44.353367,0.000,-0.421,-0.166,1
2025-06-08T18:14:44.376372,0.000,-0.421,-0.166,1
2025-06-08T18:14:44.404376,0.000,-0.106,-0.165,1
2025-06-08T18:14:44.426482,0.000,-0.106,-0.165,1
2025-06-08T18:14:44.453842,0.000,-0.106,-0.165,1
2025-06-08T18:14:44.482414,0.000,0.220,-0.164,1
2025-06-08T18:14:44.502127,0.000,0.220,-0.164,1
2025-06-08T18:14:44.520720,0.000,0.220,-0.164,1
2025-06-08T18:14:44.553095,0.000,0.220,-0.164,1
2025-06-08T18:14:44.574825,0.000,-0.465,-0.163,1
2025-06-08T18:14:44.595896,0.000,-0.465,-0.163,1
2025-06-08T18:14:44.616964,0.000,-0.465,-0.163,1
2025-06-08T18:14:44.653429,0.000,-0.130,-0.163,1
2025-06-08T18:14:44.677504,0.000,-0.130,-0.163,1
2025-06-08T18:14:44.715326,0.000,-0.130,-0.163,1
2025-06-08T18:14:44.784846,0.000,0.239,-0.162,1
2025-06-08T18:14:44.814732,0.000,0.239,-0.162,1
2025-06-08T18:14:44.856768,0.000,-0.392,-0.161,1
2025-06-08T18:14:44.880509,0.000,-0.392,-0.161,1
2025-06-08T18:14:44.907053,0.000,-0.392,-0.161,1
2025-06-08T18:14:44.938649,0.000,-0.067,-0.160,1
2025-06-08T18:14:44.960425,0.000,-0.067,-0.160,1
2025-06-08T18:14:44.983765,0.000,-0.067,-0.160,1
2025-06-08T18:14:45.018437,0.000,0.269,-0.159,1
2025-06-08T18:14:45.042624,0.000,0.269,-0.159,1
2025-06-08T18:14:45.068923,0.000,0.269,-0.159,1
2025-06-08T18:14:45.107899,0.000,0.269,-0.159,1
2025-06-08T18:14:45.134296,0.000,-0.036,-0.358,-1
2025-06-08T18:14:45.170055,0.000,-0.036,-0.358,-1
2025-06-08T18:14:45.215505,0.000,-0.053,-0.158,1
2025-06-08T18:14:45.239069,0.000,-0.053,-0.158,1
2025-06-08T18:14:45.265713,0.000,-0.053,-0.158,1
2025-06-08T18:14:45.301065,0.000,0.269,-0.157,1
2025-06-08T18:14:45.330137,0.000,0.269,-0.157,1
2025-06-08T18:14:45.371123,0.000,0.269,-0.157,1
2025-06-08T18:14:45.398930,0.000,0.203,0.108,-1
2025-06-08T18:14:45.426790,0.000,0.203,0.108,-1
2025-06-08T18:14:45.468601,0.000,-0.069,-0.155,1
2025-06-08T18:14:45.494919,0.000,-0.069,-0.155,1
2025-06-08T18:14:45.524121,0.000,-0.069,-0.155,1
2025-06-08T18:14:45.559345,0.000,0.244,-0.154,1
2025-06-08T18:14:45.585618,0.000,0.244,-0.154,1
2025-06-08T18:14:45.611713,0.000,0.244,-0.154,1
2025-06-08T18:14:45.633776,0.000,0.244,-0.154,1
2025-06-08T18:14:45.670139,0.000,0.244,-0.154,1
2025-06-08T18:14:45.698283,0.000,0.033,-0.134,-1
2025-06-08T18:14:45.727049,0.000,0.033,-0.134,-1
2025-06-08T18:14:45.771272,0.000,-0.060,-0.153,1
2025-06-08T18:14:45.798979,0.000,-0.060,-0.153,1
2025-06-08T18:14:45.828626,0.000,-0.060,-0.153,1
2025-06-08T18:14:45.859323,0.000,0.285,-0.152,1
2025-06-08T18:14:45.880536,0.000,0.285,-0.152,1
2025-06-08T18:14:45.900122,0.000,0.285,-0.152,1
2025-06-08T18:14:45.932852,0.000,-0.395,-0.151,1
2025-06-08T18:14:45.953526,0.000,-0.395,-0.151,1
2025-06-08T18:14:45.973003,0.000,-0.395,-0.151,1
2025-06-08T18:14:45.997162,0.000,-0.395,-0.151,1
2025-06-08T18:14:46.028252,0.000,-0.072,-0.150,1
2025-06-08T18:14:46.047409,0.000,-0.072,-0.150,1
2025-06-08T18:14:46.067442,0.000,-0.072,-0.150,1
2025-06-08T18:14:46.104753,0.000,-0.072,-0.150,1
2025-06-08T18:14:46.127908,0.000,0.257,-0.149,1
2025-06-08T18:14:46.148499,0.000,0.257,-0.149,1
2025-06-08T18:14:46.169051,0.000,0.257,-0.149,1
2025-06-08T18:14:46.198781,0.000,-0.414,-0.149,1
2025-06-08T18:14:46.221001,0.000,-0.414,-0.149,1
2025-06-08T18:14:46.260702,0.000,-0.414,-0.149,1
2025-06-08T18:14:46.323716,0.000,-0.065,-0.148,1
2025-06-08T18:14:46.355851,0.000,-0.065,-0.148,1
2025-06-08T18:14:46.386811,0.000,0.284,-0.147,1
2025-06-08T18:14:46.409916,0.000,0.284,-0.147,1
2025-06-08T18:14:46.437403,0.000,0.284,-0.147,1
2025-06-08T18:14:46.471736,0.000,-0.401,-0.146,1
2025-06-08T18:14:46.492977,0.000,-0.401,-0.146,1
2025-06-08T18:14:46.514786,0.000,-0.401,-0.146,1
2025-06-08T18:14:46.545854,0.000,-0.082,-0.145,1
2025-06-08T18:14:46.568130,0.000,-0.082,-0.145,1
2025-06-08T18:14:46.590870,0.000,-0.082,-0.145,1
2025-06-08T18:14:46.614101,0.000,-0.082,-0.145,1
2025-06-08T18:14:46.645175,0.000,0.249,-0.144,1
2025-06-08T18:14:46.666822,0.000,0.249,-0.144,1
2025-06-08T18:14:46.686008,0.000,0.249,-0.144,1
2025-06-08T18:14:46.716429,0.000,0.249,-0.144,1
2025-06-08T18:14:46.737160,0.000,-0.053,0.262,-1
2025-06-08T18:14:46.758023,0.000,-0.053,0.262,-1
2025-06-08T18:14:46.780003,0.000,-0.053,0.262,-1
2025-06-08T18:14:46.816746,0.000,-0.102,-0.143,1
2025-06-08T18:14:46.839058,0.000,-0.102,-0.143,1
2025-06-08T18:14:46.858632,0.000,-0.102,-0.143,1
2025-06-08T18:14:46.884877,0.000,-0.102,-0.143,1
2025-06-08T18:14:46.916880,0.000,0.226,-0.142,1
2025-06-08T18:14:46.941896,0.000,0.226,-0.142,1
2025-06-08T18:14:46.972910,0.000,0.226,-0.142,1
2025-06-08T18:14:46.993897,0.000,0.231,-0.266,-1
2025-06-08T18:14:47.016153,0.000,0.231,-0.266,-1
2025-06-08T18:14:47.033884,0.000,0.231,-0.266,-1
2025-06-08T18:14:47.062471,0.000,0.231,-0.266,-1
2025-06-08T18:14:47.081768,0.000,-0.131,-0.140,1
2025-06-08T18:14:47.104925,0.000,-0.131,-0.140,1
2025-06-08T18:14:47.127306,0.000,-0.131,-0.140,1
2025-06-08T18:14:47.159024,0.000,0.191,-0.140,1
2025-06-08T18:14:47.183680,0.000,0.191,-0.140,1
2025-06-08T18:14:47.204381,0.000,0.191,-0.140,1
2025-06-08T18:14:47.238467,0.000,-0.493,-0.139,1
2025-06-08T18:14:47.258400,0.000,-0.493,-0.139,1
2025-06-08T18:14:47.277360,0.000,-0.493,-0.139,1
2025-06-08T18:14:47.295403,0.000,-0.493,-0.139,1
2025-06-08T18:14:47.325307,0.000,-0.168,-0.138,1
2025-06-08T18:14:47.344355,0.000,-0.168,-0.138,1
2025-06-08T18:14:47.363608,0.000,-0.168,-0.138,1
2025-06-08T18:14:47.384817,0.000,-0.168,-0.138,1
2025-06-08T18:14:47.417036,0.000,0.160,-0.137,1
2025-06-08T18:14:47.436898,0.000,0.160,-0.137,1
2025-06-08T18:14:47.456215,0.000,0.160,-0.137,1
2025-06-08T18:14:47.477217,0.000,0.160,-0.137,1
2025-06-08T18:14:47.508872,0.000,0.491,-0.136,1
2025-06-08T18:14:47.529975,0.000,0.491,-0.136,1
2025-06-08T18:14:47.547436,0.000,0.491,-0.136,1
2025-06-08T18:14:47.569117,0.000,0.491,-0.136,1
2025-06-08T18:14:47.596950,0.000,-0.174,-0.136,1
2025-06-08T18:14:47.616960,0.000,-0.174,-0.136,1
2025-06-08T18:14:47.656703,0.000,-0.174,-0.136,1
2025-06-08T18:14:47.718232,0.000,0.189,-0.135,1
2025-06-08T18:14:47.748187,0.000,0.189,-0.135,1
2025-06-08T18:14:47.783252,0.000,-0.449,-0.134,1
2025-06-08T18:14:47.805889,0.000,-0.449,-0.134,1
2025-06-08T18:14:47.827806,0.000,-0.449,-0.134,1
2025-06-08T18:14:47.850050,0.000,-0.449,-0.134,1
2025-06-08T18:14:47.881693,0.000,-0.114,-0.133,1
2025-06-08T18:14:47.902901,0.000,-0.114,-0.133,1
2025-06-08T18:14:47.923224,0.000,-0.114,-0.133,1
2025-06-08T18:14:47.954855,0.000,-0.114,-0.133,1
2025-06-08T18:14:47.978652,0.000,0.220,-0.132,1
2025-06-08T18:14:47.999968,0.000,0.220,-0.132,1
2025-06-08T18:14:48.023012,0.000,0.220,-0.132,1
2025-06-08T18:14:48.053732,0.000,-0.441,-0.132,1
2025-06-08T18:14:48.073834,0.000,-0.441,-0.132,1
2025-06-08T18:14:48.095176,0.000,-0.441,-0.132,1
2025-06-08T18:14:48.116487,0.000,-0.441,-0.132,1
2025-06-08T18:14:48.145513,0.000,-0.113,-0.131,1
2025-06-08T18:14:48.166416,0.000,-0.113,-0.131,1
2025-06-08T18:14:48.188011,0.000,-0.113,-0.131,1
2025-06-08T18:14:48.217813,0.000,-0.113,-0.131,1
2025-06-08T18:14:48.240086,0.000,0.206,-0.130,1
2025-06-08T18:14:48.261762,0.000,0.206,-0.130,1
2025-06-08T18:14:48.283344,0.000,0.206,-0.130,1
2025-06-08T18:14:48.315967,0.000,-0.454,-0.129,1
2025-06-08T18:14:48.337527,0.000,-0.454,-0.129,1
2025-06-08T18:14:48.358786,0.000,-0.454,-0.129,1
2025-06-08T18:14:48.384125,0.000,-0.454,-0.129,1
2025-06-08T18:14:48.412341,0.000,-0.118,-0.128,1
2025-06-08T18:14:48.431077,0.000,-0.118,-0.128,1
2025-06-08T18:14:48.449262,0.000,-0.118,-0.128,1
2025-06-08T18:14:48.469246,0.000,-0.118,-0.128,1
2025-06-08T18:14:48.498914,0.000,0.201,-0.127,1
2025-06-08T18:14:48.523636,0.000,0.201,-0.127,1
2025-06-08T18:14:48.582320,0.000,0.201,-0.127,1
2025-06-08T18:14:48.620000,0.000,-0.445,-0.127,1
2025-06-08T18:14:48.671943,0.000,-0.445,-0.127,1
2025-06-08T18:14:48.710515,0.000,-0.095,-0.126,1
2025-06-08T18:14:48.750303,0.000,-0.095,-0.126,1
2025-06-08T18:14:48.790560,0.000,0.258,-0.125,1
2025-06-08T18:14:48.825051,0.000,0.258,-0.125,1
2025-06-08T18:14:48.873498,0.000,-0.405,-0.124,1
2025-06-08T18:14:48.899219,0.000,-0.405,-0.124,1
2025-06-08T18:14:48.919205,0.000,-0.405,-0.124,1
2025-06-08T18:14:48.952752,0.000,-0.078,-0.123,1
2025-06-08T18:14:48.976125,0.000,-0.078,-0.123,1
2025-06-08T18:14:48.997818,0.000,-0.078,-0.123,1
2025-06-08T18:14:49.037157,0.000,0.269,-0.122,1
2025-06-08T18:14:49.061928,0.000,0.269,-0.122,1
2025-06-08T18:14:49.082507,0.000,0.269,-0.122,1
2025-06-08T18:14:49.106225,0.000,0.269,-0.122,1
2025-06-08T18:14:49.134488,0.000,-0.395,-0.122,1
2025-06-08T18:14:49.158924,0.000,-0.395,-0.122,1
2025-06-08T18:14:49.194083,0.000,-0.395,-0.122,1
2025-06-08T18:14:49.250481,0.000,-0.043,-0.121,1
2025-06-08T18:14:49.280198,0.000,-0.043,-0.121,1
2025-06-08T18:14:49.322604,0.000,-0.043,-0.121,1
2025-06-08T18:14:49.349066,0.000,0.331,-0.120,1
2025-06-08T18:14:49.371889,0.000,0.331,-0.120,1
2025-06-08T18:14:49.395101,0.000,0.331,-0.120,1
2025-06-08T18:14:49.418086,0.000,0.331,-0.120,1
2025-06-08T18:14:49.452361,0.000,-0.293,-0.119,1
2025-06-08T18:14:49.484601,0.000,-0.293,-0.119,1
2025-06-08T18:14:49.507311,0.000,-0.293,-0.119,1
2025-06-08T18:14:49.543056,0.000,0.054,-0.118,1
2025-06-08T18:14:49.564338,0.000,0.054,-0.118,1
2025-06-08T18:14:49.584329,0.000,0.054,-0.118,1
2025-06-08T18:14:49.602859,0.000,0.054,-0.118,1
2025-06-08T18:14:49.637108,0.000,0.410,-0.117,1
2025-06-08T18:14:49.658782,0.000,0.410,-0.117,1
2025-06-08T18:14:49.678836,0.000,0.410,-0.117,1
2025-06-08T18:14:49.700927,0.000,0.410,-0.117,1
2025-06-08T18:14:49.735649,0.000,-0.241,-0.116,1
2025-06-08T18:14:49.760322,0.000,-0.241,-0.116,1
2025-06-08T18:14:49.784581,0.000,-0.241,-0.116,1
2025-06-08T18:14:49.814600,0.000,0.106,-0.115,1
2025-06-08T18:14:49.837974,0.000,0.106,-0.115,1
2025-06-08T18:14:49.857574,0.000,0.106,-0.115,1
2025-06-08T18:14:49.875846,0.000,0.106,-0.115,1
2025-06-08T18:14:49.904890,0.000,0.447,-0.114,1
2025-06-08T18:14:49.925429,0.000,0.447,-0.114,1
2025-06-08T18:14:49.948393,0.000,0.447,-0.114,1
2025-06-08T18:14:49.968619,0.000,0.447,-0.114,1
2025-06-08T18:14:50.001242,0.000,-0.198,-0.113,1
2025-06-08T18:14:50.030001,0.000,-0.198,-0.113,1
2025-06-08T18:14:50.052527,0.000,-0.198,-0.113,1
2025-06-08T18:14:50.079176,0.000,-0.198,-0.113,1
2025-06-08T18:14:50.111079,0.000,0.155,-0.113,1
2025-06-08T18:14:50.133444,0.000,0.155,-0.113,1
2025-06-08T18:14:50.152446,0.000,0.155,-0.113,1
2025-06-08T18:14:50.178160,0.000,0.155,-0.113,1
2025-06-08T18:14:50.197879,0.000,0.487,-0.112,1
2025-06-08T18:14:50.217005,0.000,0.487,-0.112,1
2025-06-08T18:14:50.238095,0.000,0.487,-0.112,1
2025-06-08T18:14:50.261796,0.000,0.487,-0.112,1
2025-06-08T18:14:50.289055,0.000,-0.160,-0.111,1
2025-06-08T18:14:50.308680,0.000,-0.160,-0.111,1
2025-06-08T18:14:50.328845,0.000,-0.160,-0.111,1
2025-06-08T18:14:50.346313,0.000,-0.160,-0.111,1
2025-06-08T18:14:50.378861,0.000,0.198,-0.110,1
2025-06-08T18:14:50.400504,0.000,0.198,-0.110,1
2025-06-08T18:14:50.418564,0.000,0.198,-0.110,1
2025-06-08T18:14:50.437516,0.000,0.198,-0.110,1
2025-06-08T18:14:50.467881,0.000,-0.453,-0.109,1
2025-06-08T18:14:50.490226,0.000,-0.453,-0.109,1
2025-06-08T18:14:50.511029,0.000,-0.453,-0.109,1
2025-06-08T18:14:50.543228,0.000,-0.453,-0.109,1
2025-06-08T18:14:50.572439,0.000,-0.092,-0.108,1
2025-06-08T18:14:50.592149,0.000,-0.092,-0.108,1
2025-06-08T18:14:50.615257,0.000,-0.092,-0.108,1
2025-06-08T18:14:50.638921,0.000,-0.092,-0.108,1
2025-06-08T18:14:50.666658,0.000,0.257,-0.107,1
2025-06-08T18:14:50.687948,0.000,0.257,-0.107,1
2025-06-08T18:14:50.730107,0.000,0.257,-0.107,1
2025-06-08T18:14:50.783736,0.000,-0.369,-0.106,1
2025-06-08T18:14:50.810797,0.000,-0.369,-0.106,1
2025-06-08T18:14:50.844771,0.000,-0.369,-0.106,1
2025-06-08T18:14:50.868963,0.000,-0.008,-0.106,1
2025-06-08T18:14:50.894197,0.000,-0.008,-0.106,1
2025-06-08T18:14:50.917812,0.000,-0.008,-0.106,1
2025-06-08T18:14:50.938744,0.000,-0.008,-0.106,1
2025-06-08T18:14:50.962340,0.000,-0.008,-0.106,1
2025-06-08T18:14:50.996534,0.000,0.367,-0.105,1
2025-06-08T18:14:51.019567,-0.015,0.367,-0.105,1
2025-06-08T18:14:51.040111,-0.028,0.367,-0.105,1
2025-06-08T18:14:51.069984,-0.042,0.367,-0.105,1
2025-06-08T18:14:51.091931,-0.038,-0.159,-0.132,-1
2025-06-08T18:14:51.111846,-0.034,-0.159,-0.132,-1
2025-06-08T18:14:51.130452,-0.031,-0.159,-0.132,-1
2025-06-08T18:14:51.160878,-0.027,-0.159,-0.132,-1
2025-06-08T18:14:51.184947,-0.024,0.063,-0.113,1
